Year,     Jan,     Feb,     Mar,     Apr,     May,     Jun,     Jul,     Aug,     Sep,     Oct,     Nov,     Dec,   Annual,   Winter,   Spring,   Summer,   Autumn
1999,31.2,26.7,27,25.8,22.5,22.3,20.8,21.7,23.5,25.7,24.9,27.8,25,30.3,25.1,21.6,24.7
2000,27.2,28.2,24.6,23.5,23,24,20,19.4,22.7,26.3,21.1,32.2,24.4,27.7,23.7,21.1,23.4
2001,23.1,29.6,28.1,26.4,22.4,23.7,23.5,22.4,22.2,23.9,22.2,24.7,24.4,28.3,25.6,23.2,22.8
2002,28.8,32.5,33.3,28.3,26.4,23,21.1,22.7,25,26.1,27.5,29.4,27,28.7,29.3,22.3,26.2
2003,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
2004,22,23.7,23.8,22.7,20.4,21.1,19.3,22.3,23.1,24.1,26.6,28.5,23.1,22.8,22.3,20.9,24.6
2005,29.6,20.9,22.6,22.7,19,23.5,20.7,20.6,24.9,26.1,26.7,25.5,23.6,26.3,21.4,21.6,25.9
2006,30.6,31.7,28.2,22.3,21.9,24.7,24.5,21.6,22.7,23.6,23.7,26.6,25.2,29.3,24.1,23.6,23.3
2007,30.8,29,27.3,25.7,21.2,21.6,23.9,19.9,19.6,20.5,23.7,26.9,24.2,28.8,24.7,21.8,21.3
2008,25.9,25.8,26,20.4,23.3,16.7,19.1,19.8,17.8,18.8,22.6,27.5,22,26.2,23.2,18.5,19.7
2009,30.4,28.7,25.5,21,22.4,17.2,16.8,21.2,23.8,25.4,26.9,28.7,24,28.9,22.9,18.4,25.3
2010,25.9,21,20.4,21.3,23,21.2,23,16.3,22.7,22.7,22.3,24,22,25.2,21.5,20.2,22.6
2011,22.8,27.7,27.1,26.3,19.3,17.3,21.1,19.8,23.7,24.8,26.8,25.1,23.5,24.9,24.3,19.4,25.1
2012,26.8,29,26.3,23.1,24.4,19.2,22.1,20.5,21.1,23.8,27,29.1,24.4,27,24.6,20.6,24
2013,29.1,31.4,26.4,24.1,24.3,23,21.5,24.4,23,22.7,24,28,25.2,29.9,24.9,23,23.2
2014,33.8,29.4,29.1,26.8,18.8,18,26.1,20.5,23.3,21,28.1,24.3,24.9,30.4,24.9,21.5,24.1
