Year,     Jan,     Feb,     Mar,     Apr,     May,     Jun,     Jul,     Aug,     Sep,     Oct,     Nov,     Dec,   Annual,   Winter,   Spring,   Summer,   Autumn
1998,12.5,14.6,11.6,13.3,10.4,10.6,10.3,11.1,11.8,14.1,11.8,16.8,12.4,15.5,11.7,10.6,12.6
1999,15.2,17.6,13.2,14.8,15.1,11,10,9.8,10.6,17.5,17.1,15.6,14,16.5,14.4,10.2,15.1
2000,15.2,12.3,18.6,14.6,12.5,10.8,10.3,12.7,12.3,12.9,14.4,12.6,13.3,14.4,15.2,11.3,13.2
2001,17.6,12.6,15.6,13.7,16.9,10.5,10.1,11.1,14.3,16.5,13.8,15.3,14,14.2,15.4,10.5,14.9
2002,13.6,15.1,12.1,9.7,11.8,10.7,9.1,10.9,10.4,9.2,11.4,14.6,11.6,14.7,11.2,10.2,10.3
2003,14.5,9.1,14.9,11.9,12.3,11.6,9,9.8,12.4,13.1,14.2,16.3,12.4,12.8,13,10.1,13.2
2004,12.3,12.6,16.2,11.4,10,9.5,8.6,7.4,11.3,13.4,14.3,13.9,11.7,13.7,12.5,8.5,13
2005,12.8,12.2,14.6,14,10.6,10.6,11.1,8.7,11,15.2,17.7,13.8,12.7,13,13,10.1,14.7
2006,15.3,13.6,11.3,14.3,10.9,11,9.6,9.5,9.8,10.6,12.3,20.6,12.4,14.2,12.2,10,10.9
2007,16.2,12.1,17.6,14.6,11,9.5,8.2,8.1,10.3,15.9,13.1,14.4,12.6,16.3,14.4,8.6,13.1
2008,12.4,16,15.9,13.7,12.1,11.8,11.5,10.5,9,15.8,14.9,12.3,13,14.3,13.9,11.3,13.3
2009,14.3,10.3,13.5,12.6,9.9,-9999.9,8.1,10.9,13.7,13.4,17.8,8.9,12.1,12.3,12,9.5,14.9
2010,11.6,11.2,18,12.2,10.4,12.5,10.5,8.3,11.4,16.1,-9999.9,9.6,12,10.6,13.5,10.4,13.8
2011,-9999.9,14.9,13.5,-9999.9,10.4,8.2,9.3,10.3,15,15.4,17.5,16.2,13.1,12.3,12,9.3,15.9
2012,18.2,13,15.4,11.6,13.5,9.8,8.4,7.3,10.6,10.2,13.7,13.1,12.1,15.8,13.5,8.5,11.5
2013,13.4,16.3,10.6,13,10,8.3,8.1,8,10.7,9.8,13.3,16.4,11.5,14.3,11.2,8.2,11.3
2014,11.3,12.1,13.5,14.1,9.3,10.4,9.4,8.4,9.4,13.8,11,14.3,11.4,13.2,12.3,9.4,11.4
