Year,     Jan,     Feb,     Mar,     Apr,     May,     Jun,     Jul,     Aug,     Sep,     Oct,     Nov,     Dec,   Annual,   Winter,   Spring,   Summer,   Autumn
1972,1,1.8,4.7,7.1,6.2,8.5,7.3,6,9.4,6.2,1.9,2.4,5.2,1.5,6,7.3,5.8
1973,2.8,4.6,4.8,7.3,7.3,8.7,7.3,9.2,5,6.3,2.3,0.8,5.5,3.3,6.5,8.4,4.6
1974,0.6,4.3,3.7,6.5,5.4,7.9,6.9,6,7.2,7.7,3.6,1.6,5.1,1.9,5.2,6.9,6.1
1975,2.4,4.5,4.8,7.9,10,8.8,7.3,6.4,7.2,8.4,3.7,2,6.1,2.8,7.6,7.5,6.4
1976,3.6,2.8,4.7,5.8,8.7,6.1,7.2,4.8,5.7,7.6,3.4,1.4,5.1,2.8,6.4,6,5.6
1977,1.6,2.5,5.8,8.7,8.7,8.2,6.6,6.4,5.8,7.1,2.9,0.8,5.4,1.8,7.8,7.1,5.3
1978,1,2,4.5,6.8,7.3,8.9,6.8,4.5,3.2,7.3,5.2,2.1,5,1.3,6.2,6.7,5.2
1979,0.4,3.1,6.5,5.7,10.6,7.8,6.5,5.8,8.5,-9999.9,3.9,2.3,5.5,1.9,7.6,6.7,6.2
1980,2.7,3.1,5.2,10,9.1,7.6,8.3,6.8,6.6,7.1,4.1,1.2,6,2.7,8.1,7.6,5.9
1981,0.1,2.3,4.6,8,6.5,8,9.8,8.4,6.4,9.2,3.9,-9999.9,6.1,1.2,6.4,8.7,6.5
1982,-9999.9,3.7,6.1,10,8.9,8,7.9,6.5,6.1,7.4,2.5,0.4,6.1,-9999.9,8.3,7.5,5.3
1983,0.5,1.2,3.3,7.2,11.8,8.7,7.9,7.4,6.5,7.4,1.4,0.2,5.3,0.7,7.4,8,5.1
1984,3.2,3.4,6.2,9,9.2,8.4,9.7,9.6,7.6,7.9,2.4,2.4,6.6,2.3,8.1,9.2,6
1985,3,5.2,9.2,12,9.9,10.4,9.6,8.4,8.3,5.9,3,1.1,7.2,3.5,10.4,9.5,5.7
1986,2.1,1.8,6.9,9.4,7.7,10.5,7.9,8.5,4.1,6.1,2.5,0.9,5.7,1.7,8,9,4.2
1987,1.8,2.1,3.1,8.4,7.1,8.5,5.7,5.6,7.9,7.3,2.3,0.4,5,1.6,6.2,6.6,5.8
1988,0.8,2.9,6,7.4,9,7.6,7.3,7.5,7.4,4.1,1.9,0.4,5.2,1.4,7.5,7.5,4.5
1989,2.6,1.3,6.6,4.4,8.1,8.2,5.6,4.5,5.9,4.7,3.4,2.6,4.8,1.4,6.4,6.1,4.7
1990,1.1,3.3,6.4,7,8.7,10.5,8.8,8.2,11.3,8.3,3.4,2.5,6.6,2.3,7.4,9.2,7.7
1991,2.8,4.5,8.3,5,9.4,8.1,9.4,9.8,7.1,7.8,3.1,4.7,6.7,3.3,7.6,9.1,6
1992,2.5,4.2,4.8,7,8.7,7.7,6.9,6.3,9.5,5.1,0.8,0.2,5.3,3.8,6.8,7,5.1
1993,1.6,2.7,3.6,4.9,6.8,7.8,7.5,8.2,9.9,6.1,4.8,1.2,5.4,1.5,5.1,7.8,7
1994,2,3.9,7.3,7,7.3,9.5,5.4,5.3,7,8.6,4.2,0.8,5.7,2.4,7.2,6.8,6.6
1995,-9999.9,1.7,5,6.3,7.3,7.2,6.5,6,4.7,5.4,3.9,1.2,5,1.2,6.2,6.6,4.7
1996,-9999.9,3.1,6.9,7.8,7.6,7.4,8.4,6.3,5.8,6.1,1.6,0.5,5.6,2.2,7.5,7.3,4.5
1997,0.7,2.4,5.8,6.3,8.3,8.1,5.7,6,4.8,6.1,0.7,2.1,4.8,1.2,6.8,6.6,3.9
1998,0.1,0,4.3,6.1,8.9,7.5,7,8.1,5.6,6.8,1.7,1.4,4.8,0.7,6.4,7.5,4.7
1999,-9999.9,0.4,4.6,7.7,8.6,6.9,8.5,5.1,7.4,7.2,1.7,-9999.9,5.8,0.9,7,6.9,5.4
2000,2,1.8,5.6,6.2,8.1,8.1,5.2,7.1,6.8,5.8,2.6,0.9,5,1.9,6.7,6.8,5
